Date,Open,High,Low,Close,Adj Close,Volume
11/12/2018,36.82,36.98,35.060001,35.130001,34.713604,26049500
11/13/2018,35.119999,35.509998,34.110001,34.450001,34.041664,34816600
11/14/2018,35.18,35.41,33.849998,34.279999,33.87368,24518000
11/15/2018,34.099998,34.91,33.869999,34.790001,34.37764,26762200
11/16/2018,35.049999,35.299999,34.27,34.75,34.338108,22752000
11/19/2018,34.400002,34.779999,34.060001,34.560001,34.150364,20721900
11/20/2018,33.830002,33.849998,32.669998,32.91,32.519917,26801800
11/21/2018,33.18,34.16,33.18,33.700001,33.300552,37507500
11/23/2018,32.490002,32.900002,32.310001,32.5,32.114777,16675900
11/26/2018,32.950001,33.400002,32.740002,33.009998,32.618729,14906000
11/27/2018,32.990002,33.220001,32.279999,32.59,32.203712,22009800
11/28/2018,32.52,33.099998,32.02,33.060001,32.66814,23810300
11/29/2018,33.209999,33.619999,32.889999,33.27,32.875648,18702000
11/30/2018,32.900002,33.060001,32.360001,32.810001,32.421104,26214100
12/3/2018,33.869999,34.02,33.240002,33.869999,33.46854,19006600
12/4/2018,33.91,34.049999,32.669998,32.720001,32.332172,15895600
12/6/2018,31.9,31.950001,30.77,31.68,31.304497,36098900
12/7/2018,32.700001,33.049999,31.459999,31.540001,31.166159,32907900
12/10/2018,31.15,31.459999,30.01,30.52,30.158247,24778900
12/11/2018,31.030001,31.24,30.190001,30.459999,30.098957,26498900
12/12/2018,30.959999,31.459999,30.610001,30.629999,30.266943,28616800
12/13/2018,30.6,30.77,30.200001,30.440001,30.079197,28047200
12/14/2018,30.16,30.209999,28.969999,29.09,28.745195,29589900
12/17/2018,28.969999,29.360001,28.059999,28.219999,27.885508,32585500
12/18/2018,28.27,28.35,27.25,27.41,27.085108,36147100
12/19/2018,27.66,28.219999,26.809999,27.040001,26.719498,35785100
12/20/2018,26.58,27.18,25.84,26.02,25.711584,28785400
12/21/2018,26.049999,26.27,25.18,25.35,25.113228,29854400
12/24/2018,25.01,25.09,24.1,24.120001,23.894718,12851500
12/26/2018,24.559999,26.68,23.889999,26.65,26.401085,32807300
12/27/2018,26.040001,26.85,25.639999,26.75,26.500153,26313200
12/28/2018,27.02,27.18,26.23,26.370001,26.123701,22093500
12/31/2018,26.690001,26.83,26.01,26.530001,26.282206,15930500
1/2/2019,25.959999,27.450001,25.629999,27.290001,27.035109,25270900
