Date,Open,High,Low,Close,Adj Close,Volume
11/12/2018,118,118.459999,116.599998,116.699997,115.089027,9170600
11/13/2018,117.110001,117.779999,116.18,116.849998,115.236954,4650600
11/14/2018,117.440002,118.220001,116.440002,117.120003,115.503235,7109100
11/15/2018,116.489998,117.43,115.699997,117.110001,115.49337,7088700
11/16/2018,116.529999,117.339996,115.989998,116.190002,114.586067,7141900
11/19/2018,116,117.830002,114.790001,115.419998,113.826691,9714600
11/20/2018,113.519997,114.589996,111.519997,111.870003,110.325706,11194600
11/21/2018,112.5,113.989998,112.300003,113.029999,111.469688,7242500
11/23/2018,112.239998,112.790001,111.739998,112.080002,110.532806,3242300
11/26/2018,113.18,113.18,111.919998,112.550003,110.996323,7002400
11/27/2018,113.610001,114.099998,112.410004,113.900002,112.327682,7357500
11/28/2018,114.32,116.300003,114.050003,116.099998,114.497307,9039800
11/29/2018,115.75,117.139999,115.209999,116.610001,115.000267,10834700
11/30/2018,116.839996,117.07,115.059998,115.489998,113.895729,16857800
12/3/2018,116.650002,116.919998,114.910004,115.739998,114.142273,9273300
12/4/2018,115.620003,116.290001,112.660004,112.870003,111.311905,10806700
12/6/2018,112.059998,114.339996,111.160004,114.330002,112.751747,10546200
12/7/2018,113.860001,113.989998,111.610001,111.980003,111.290802,8305500
12/10/2018,111.989998,112.290001,109.529999,111.860001,111.171532,7337500
12/11/2018,112.970001,113.720001,111.43,111.970001,111.280861,6861800
12/12/2018,113,113.980003,112.150002,112.209999,111.519379,7723900
12/13/2018,112.870003,113.599998,112.339996,113.389999,112.692116,6661500
12/14/2018,112.370003,113.919998,112.050003,112.199997,111.509438,7601900
12/17/2018,112.290001,112.889999,110.029999,110.620003,109.939171,7731800
12/18/2018,110.870003,111.080002,108.900002,109.449997,108.77636,6682300
12/19/2018,110,112.129997,108.949997,109.220001,108.547783,9416900
12/20/2018,108.75,109.209999,106.129997,107,106.341446,9387300
12/21/2018,106.470001,108.75,103.860001,104.220001,103.57856,15530600
12/24/2018,103.230003,103.900002,100.349998,100.349998,99.732376,7133000
12/26/2018,100.489998,105.849998,100.379997,105.830002,105.17865,9422800
12/27/2018,104.410004,106.550003,102.800003,106.519997,105.864395,8201400
12/28/2018,107.279999,108.519997,106.190002,107.300003,106.639603,7620500
12/31/2018,109.110001,109.669998,107.550003,109.650002,108.975136,7241700
1/2/2019,108.099998,109.139999,107.730003,108.970001,108.299324,9723500
1/3/2019,108.480003,108.650002,105.940002,106.330002,105.675568,10594700
1/4/2019,107.940002,110.75,107.25,109.610001,108.935379,10122800
1/7/2019,109.910004,111.400002,109.300003,110.559998,109.879532,6714700
1/8/2019,111.800003,112.559998,111.169998,111.419998,110.734238,8730700
1/9/2019,111.800003,112.800003,111.559998,112.669998,111.976547,5931900
1/10/2019,111.989998,112.910004,111.5,112.800003,112.105751,6160100
1/11/2019,112.18,112.919998,111.730003,112.650002,111.956673,4819100
1/14/2019,111.650002,112.699997,111.43,112.419998,111.728088,6980600
1/15/2019,112.300003,113.18,110.610001,111.760002,111.072151,9800900
1/16/2019,111.449997,112.010002,110.809998,110.910004,110.227386,5899900
1/17/2019,110.720001,111.260002,110.160004,111.010002,110.326767,6392000
1/18/2019,111.860001,111.93,110.830002,111.040001,110.356583,8554700
1/22/2019,110.620003,111.330002,109.75,110.599998,109.919289,6986700
1/23/2019,111.190002,111.839996,110,111.120003,110.436089,6845600
1/24/2019,111,111.110001,109.93,110.550003,109.869598,6716800
1/25/2019,111.470001,111.5,110.660004,111.089996,110.406265,5706900
1/28/2019,110.760002,110.989998,109.949997,110.809998,110.127991,6178800
1/29/2019,110.650002,110.93,110,110.900002,110.217445,5253700
1/30/2019,110.300003,110.580002,108.959999,110.129997,109.452179,7853800
1/31/2019,110.099998,111.540001,110.010002,111.519997,110.833626,8351600
2/1/2019,111.970001,112.050003,110.93,111.300003,110.614983,6557700
2/4/2019,111.410004,111.980003,110.68,111.800003,111.111908,7037000
2/5/2019,112.019997,112.739998,111.449997,112.660004,111.966614,13619800
2/6/2019,113.849998,113.919998,111.07,111.410004,110.724304,14229000
2/7/2019,111.050003,111.110001,109.809998,110.949997,110.267128,8658100
2/8/2019,110.459999,111.540001,110.059998,111.510002,110.823692,6395500
2/11/2019,111.769997,111.809998,109.25,109.440002,108.766434,11086400
2/12/2019,110.209999,110.830002,109.150002,109.199997,108.527901,7610200
2/13/2019,109.239998,110.480003,109.230003,110.199997,109.521744,6919700
2/14/2019,109.849998,111.5,109.540001,110.660004,109.97892,6324300
2/15/2019,111.400002,112.629997,111.029999,112.589996,111.897034,8197300
2/19/2019,112.910004,113.769997,112.830002,113.510002,112.811378,8169600
2/20/2019,113.599998,114.089996,113.290001,113.68,112.980331,7081500
2/21/2019,113.400002,114.540001,112.870003,114.290001,113.586578,9480100
2/22/2019,114.629997,115.769997,113.949997,115.25,114.540672,8734700
2/25/2019,115.620003,115.800003,113.459999,113.589996,112.890884,9327700
2/26/2019,113.650002,114.010002,112.849998,113.5,112.801437,8956000
2/27/2019,113.099998,113.510002,112.459999,112.779999,112.085869,7249500
2/28/2019,112.900002,113.43,112.75,112.839996,112.1455,6716700
3/1/2019,113.449997,114.440002,113.449997,114.010002,113.308304,6996900
3/4/2019,114.419998,114.419998,113.089996,114.330002,113.626335,6015000
3/5/2019,114.230003,114.540001,113.760002,114,113.298363,5225100
3/6/2019,114,115.050003,114,114.849998,114.143127,7352800
3/7/2019,114.849998,114.900002,113.470001,114.010002,113.308304,6324000
3/8/2019,113.459999,113.839996,112.900002,113.809998,113.109528,6549100
3/11/2019,114.040001,115,114.029999,114.75,114.043747,6952700
3/12/2019,114.720001,115.300003,114.040001,114.730003,114.023872,9920300
3/13/2019,114.839996,114.849998,113.720001,114.089996,113.387802,17994500
3/14/2019,114.120003,114.769997,113.93,114.480003,113.775414,17409600
3/15/2019,114.5,115.480003,113.68,114.959999,114.252457,14932700
3/18/2019,113.029999,114,112.459999,113.120003,112.423782,21769800
