Date,Open,High,Low,Close,Adj Close,Volume
11/12/2018,109.419998,109.959999,106.099998,106.870003,105.216652,33621800
11/13/2018,107.550003,108.739998,106.639999,106.940002,105.285568,35374600
11/14/2018,108.099998,108.260002,104.470001,104.970001,103.792503,39495100
11/15/2018,104.989998,107.800003,103.910004,107.279999,106.076599,38505200
11/16/2018,107.080002,108.879997,106.800003,108.290001,107.075256,33502100
11/19/2018,108.269997,108.559998,103.550003,104.620003,103.446434,44773900
11/20/2018,101.800003,102.970001,99.349998,101.709999,100.569077,64052500
11/21/2018,103.599998,104.43,102.239998,103.110001,101.953369,28130600
11/23/2018,102.169998,103.809998,102,103.07,101.913811,13823100
11/26/2018,104.790001,106.629997,104.580002,106.470001,105.275681,32336200
11/27/2018,106.269997,107.330002,105.360001,107.139999,105.938156,29124500
11/28/2018,107.889999,111.330002,107.860001,111.120003,109.87352,46788500
11/29/2018,110.330002,111.120003,109.029999,110.190002,108.953957,28123200
11/30/2018,110.699997,110.970001,109.360001,110.889999,109.646095,33665600
12/3/2018,113,113.419998,110.730003,112.089996,110.832626,34732800
12/4/2018,111.940002,112.639999,108.209999,108.519997,107.302681,45197000
12/6/2018,105.82,109.239998,105,109.190002,107.965172,49107400
12/7/2018,108.379997,109.449997,104.300003,104.82,103.644188,45044900
12/10/2018,104.800003,107.980003,103.889999,107.589996,106.38311,40801500
12/11/2018,109.800003,110.949997,107.440002,108.589996,107.371895,42381900
12/12/2018,110.889999,111.269997,109.040001,109.080002,107.8564,36183000
12/13/2018,109.580002,110.870003,108.629997,109.449997,108.222252,31333400
12/14/2018,108.25,109.260002,105.5,106.029999,104.840607,47043100
12/17/2018,105.410004,105.800003,101.709999,102.889999,101.735832,56957300
12/18/2018,103.75,104.510002,102.519997,103.970001,102.803719,49319200
12/19/2018,103.650002,106.879997,101.349998,103.690002,102.526863,68198200
12/20/2018,103.050003,104.309998,98.779999,101.510002,100.371323,70334200
12/21/2018,101.629997,103,97.459999,98.230003,97.128105,111242100
12/24/2018,97.68,97.970001,93.980003,94.129997,93.074097,43935200
12/26/2018,95.139999,100.690002,93.959999,100.559998,99.431976,51634800
12/27/2018,99.300003,101.190002,96.400002,101.18,100.045013,49498500
12/28/2018,102.089996,102.410004,99.519997,100.389999,99.263878,38196300
