Date,Open,High,Low,Close,Adj Close,Volume
2/8/2019,22.07,22.450001,22.07,22.34,22.34,48965400
2/11/2019,22.110001,22.32,22.059999,22.08,22.08,38453400
2/12/2019,22.23,22.27,21.950001,22.049999,22.049999,23475700
2/13/2019,22,22.280001,21.91,21.92,21.92,49415200
2/14/2019,21.959999,22.18,21.84,22.139999,22.139999,33745200
2/15/2019,22.27,22.440001,22.02,22.43,22.43,37505500
2/19/2019,22.709999,23.26,22.620001,23.139999,23.139999,90301500
2/20/2019,23.309999,23.700001,23.139999,23.360001,23.360001,62442200
2/21/2019,23.110001,23.209999,22.940001,22.98,22.98,54488200
2/22/2019,23.120001,23.360001,22.98,23.059999,23.059999,41676600
2/25/2019,23.030001,23.09,22.76,22.77,22.77,47067700
2/26/2019,22.77,22.82,22.360001,22.73,22.73,36299000
2/27/2019,22.6,22.68,22.200001,22.35,22.35,49023500
2/28/2019,22.360001,22.360001,22.16,22.24,22.24,32776800
3/1/2019,22.059999,22.32,21.690001,21.700001,21.700001,78919200
3/4/2019,21.559999,21.860001,21.4,21.85,21.85,55000900
3/5/2019,21.77,21.969999,21.68,21.969999,21.969999,30417100
3/6/2019,21.91,21.940001,21.469999,21.52,21.52,55294000
3/7/2019,21.52,21.889999,21.5,21.790001,21.790001,41501300
3/8/2019,22.209999,22.4,21.940001,22.370001,22.370001,59864500
3/11/2019,22.4,22.51,21.99,22.290001,22.290001,38359700
3/12/2019,22.41,22.73,22.34,22.68,22.68,48840700
3/13/2019,22.809999,22.969999,22.620001,22.860001,22.860001,31968100
3/14/2019,22.4,22.5,22.18,22.25,22.25,42989400
3/15/2019,22.4,22.58,22.16,22.299999,22.299999,42292600
3/18/2019,22.4,22.440001,22.02,22.049999,22.049999,31836900
3/19/2019,22.32,22.379999,22.120001,22.129999,22.129999,34131500
3/20/2019,22.200001,22.73,21.83,22.629999,22.629999,58485700
3/21/2019,22.700001,22.780001,22.34,22.75,22.75,41302500
3/22/2019,22.610001,22.870001,22.530001,22.780001,22.780001,41711400
3/25/2019,22.870001,23.34,22.85,23.26,23.26,58308800
3/26/2019,23.030001,23.379999,22.98,23.35,23.35,41372400
3/27/2019,23.23,23.35,22.99,23.01,23.01,34488200
3/28/2019,22.65,22.73,22.32,22.41,22.41,66841200
3/29/2019,22.610001,22.65,22.389999,22.42,22.42,35233000
4/1/2019,22.43,22.51,21.83,21.959999,21.959999,49601800
4/2/2019,21.98,22.16,21.940001,22.1,22.1,28698700
4/3/2019,22.1,22.27,22.07,22.07,22.07,24462100
4/4/2019,21.879999,22.540001,21.790001,22.5,22.5,42380400
4/5/2019,22.42,22.469999,22.26,22.43,22.43,20384600
4/8/2019,22.75,22.799999,22.549999,22.690001,22.690001,30695500
4/9/2019,22.809999,22.84,22.65,22.82,22.82,23757000
4/10/2019,22.799999,22.93,22.59,22.620001,22.620001,26181800
4/11/2019,22.34,22.540001,22.110001,22.25,22.25,57531000
4/12/2019,22.25,22.360001,22.139999,22.209999,22.209999,22940800
4/15/2019,21.98,22.290001,21.889999,22.219999,22.219999,26720300
4/16/2019,21.940001,22.01,21.790001,21.809999,21.809999,46161500
4/17/2019,21.870001,21.92,21.49,21.66,21.66,44246100
4/18/2019,21.610001,21.74,21.190001,21.34,21.34,43979600
4/22/2019,21.4,21.42,20.93,20.98,20.98,44655200
4/23/2019,20.799999,20.969999,20.709999,20.82,20.82,27916300
4/24/2019,20.809999,21.190001,20.67,21.02,21.02,48993100
4/25/2019,21.059999,21.209999,20.76,20.870001,20.870001,29325900
4/26/2019,21.07,21.43,21.049999,21.299999,21.299999,38923200
4/29/2019,21.219999,21.23,20.74,20.84,20.84,39572600
4/30/2019,20.83,21.030001,20.799999,20.889999,20.889999,19674200
5/1/2019,20.83,21.1,20.35,20.52,20.52,72152500
5/2/2019,20.32,20.459999,20.139999,20.17,20.17,42758500
5/3/2019,20.4,20.59,20.27,20.290001,20.290001,26799900
5/6/2019,20.290001,20.469999,20.219999,20.299999,20.299999,26382900
5/7/2019,20.41,20.83,20.27,20.709999,20.709999,48972400
5/8/2019,20.9,20.99,20.35,20.48,20.48,30100600
5/9/2019,20.52,20.780001,20.389999,20.43,20.43,28038400
5/10/2019,20.549999,20.58,20.27,20.280001,20.280001,23309400
5/13/2019,20.629999,20.99,20.43,20.93,20.93,65640200
5/14/2019,20.879999,20.9,20.59,20.84,20.84,29056100
5/15/2019,20.950001,21.02,20.780001,20.790001,20.790001,23251200
5/16/2019,20.68,20.74,20.41,20.559999,20.559999,32047600
5/17/2019,20.469999,20.76,20.389999,20.75,20.75,26519000
5/20/2019,20.700001,20.85,20.639999,20.68,20.68,17628000
5/21/2019,20.57,20.73,20.459999,20.709999,20.709999,13437500
5/22/2019,20.68,20.709999,20.26,20.360001,20.360001,31806200
5/23/2019,20.559999,20.879999,20.41,20.440001,20.440001,36332200
5/24/2019,20.5,20.620001,20.4,20.57,20.57,15584000
5/28/2019,20.379999,20.5,20.280001,20.42,20.42,32450100
5/29/2019,20.52,20.549999,20.35,20.42,20.42,23992000
5/30/2019,20.450001,20.809999,20.360001,20.77,20.77,25439400
5/31/2019,21.24,21.74,21.190001,21.59,21.59,83347600
6/3/2019,22.030001,22.5,21.91,22.49,22.49,75414200
6/4/2019,22.17,22.620001,22.17,22.59,22.59,40898700
6/5/2019,22.84,23.02,22.34,22.629999,22.629999,55594800
6/6/2019,22.66,22.92,22.6,22.870001,22.870001,48981100
6/7/2019,23.049999,23.120001,22.73,22.889999,22.889999,41368300
6/10/2019,22.42,22.52,22.24,22.459999,22.459999,45057300
6/11/2019,22.35,22.690001,22.309999,22.59,22.59,23522200
6/12/2019,22.77,23.08,22.75,22.959999,22.959999,35955800
6/13/2019,23.02,23.24,22.940001,23.24,23.24,30634300
6/14/2019,23.450001,23.67,23.1,23.33,23.33,42220900
6/17/2019,23.379999,23.469999,23.139999,23.459999,23.459999,50692800
6/18/2019,23.75,23.879999,23.35,23.67,23.67,44411200
6/19/2019,23.52,24.030001,23.450001,24,24,46273800
6/20/2019,24.66,25.17,24.540001,25.049999,25.049999,131981000
6/21/2019,25,25.24,24.68,25.209999,25.209999,50309800
6/24/2019,25.309999,26.17,25.26,26.17,26.17,101843300
6/25/2019,26.23,26.25,25.110001,25.629999,25.629999,103671800
6/26/2019,25.07,25.74,25.049999,25.52,25.52,57095000
6/27/2019,25.309999,25.389999,25.139999,25.33,25.33,53004800
6/28/2019,25.43,25.6,25.190001,25.559999,25.559999,39459700
7/1/2019,24.799999,24.99,24.530001,24.58,24.58,90190700
7/2/2019,24.889999,25.65,24.809999,25.549999,25.549999,75815700
7/3/2019,25.67,25.700001,25.360001,25.65,25.65,24756100
7/5/2019,24.98,25.5,24.68,25.389999,25.389999,51920800
7/8/2019,25.450001,25.610001,25.209999,25.42,25.42,40606100
7/9/2019,25.33,25.66,25.209999,25.65,25.65,37529700
7/10/2019,26.02,26.23,25.77,26.200001,26.200001,56454300
7/11/2019,26.129999,26.280001,25.719999,25.940001,25.940001,54013400
7/12/2019,26,26.25,25.870001,26.209999,26.209999,31795200
7/15/2019,26.17,26.309999,25.99,26.18,26.18,29900000
7/16/2019,26.139999,26.33,25.969999,26.049999,26.049999,25081700
7/17/2019,26.18,27.1,26.18,27.09,27.09,45481600
7/18/2019,26.91,28.309999,26.77,28.25,28.25,100026700
7/19/2019,27.91,28.27,27.6,27.98,27.98,59357500
7/22/2019,28.08,28.290001,27.969999,28.190001,28.190001,38309500
7/23/2019,28.200001,28.41,27.65,27.870001,27.870001,53084900
7/24/2019,28.07,28.200001,27.84,28.15,28.15,35305300
7/25/2019,27.98,27.98,27.33,27.43,27.43,66348800
7/26/2019,27.549999,27.639999,27.23,27.280001,27.280001,34186900
7/29/2019,27.4,27.77,27.219999,27.77,27.77,51527600
7/30/2019,27.889999,28,27.700001,27.83,27.83,29517400
7/31/2019,27.68,27.879999,26.42,26.5,26.5,125274600
8/1/2019,26.1,27.959999,26.040001,27.85,27.85,125771700
8/2/2019,27.73,28.110001,27.559999,27.77,27.77,46016200
8/5/2019,28.530001,29.01,28.34,28.6,28.6,91723900
8/6/2019,28.59,28.790001,28.309999,28.67,28.67,45760900
8/7/2019,29.59,30,29.200001,29.26,29.26,91307700
8/8/2019,29.110001,29.860001,28.870001,29.77,29.77,62143900
8/9/2019,29.549999,29.860001,29.32,29.360001,29.360001,42424300
8/12/2019,29.59,29.75,28.99,29,29,62211800
8/13/2019,29.41,29.450001,27.809999,28.450001,28.450001,97362100
8/14/2019,28.92,29.09,28.370001,28.41,28.41,60301200
8/15/2019,28.309999,28.870001,28.16,28.73,28.73,46951200
8/16/2019,28.41,28.610001,28.129999,28.280001,28.280001,51032100
8/19/2019,27.75,28.379999,27.610001,27.93,27.93,62746500
8/20/2019,28.16,28.969999,28.120001,28.85,28.85,73110900
8/21/2019,28.6,28.860001,28.549999,28.700001,28.700001,30263600
8/22/2019,28.57,28.790001,28.370001,28.49,28.49,39469300
8/23/2019,28.639999,29.700001,28.59,29.639999,29.639999,92847400
8/26/2019,29.68,29.98,29.4,29.639999,29.639999,47355700
8/27/2019,29.709999,30.620001,29.639999,30.559999,30.559999,81770600
8/28/2019,30.65,30.809999,30.030001,30.41,30.41,54015200
8/29/2019,30.450001,30.49,29.389999,29.66,29.66,75098400
8/30/2019,29.530001,30.139999,29.450001,29.860001,29.860001,48728400
9/3/2019,30.280001,30.76,30.120001,30.370001,30.370001,69310100
9/4/2019,30.33,30.959999,30.290001,30.950001,30.950001,48361200
9/5/2019,30.23,30.26,29.17,29.309999,29.309999,132635500
9/6/2019,29.530001,29.76,28.440001,28.48,28.48,88853900
9/9/2019,28.629999,28.74,27.629999,27.73,27.73,90351900
9/10/2019,27.700001,28.059999,27.450001,27.51,27.51,66585000
9/11/2019,27.629999,28.209999,27.540001,27.719999,27.719999,78529300
9/12/2019,28.530001,28.700001,27.23,27.27,27.27,82794900
9/13/2019,27.41,27.59,26.6,26.639999,26.639999,80728900
9/16/2019,27.25,27.51,26.889999,27.290001,27.290001,68934800
9/17/2019,27.48,28.27,27.379999,28.120001,28.120001,71084100
9/18/2019,28.110001,28.139999,26.98,27.620001,27.620001,85193300
9/19/2019,27.83,28.18,27.719999,28.1,28.1,47188900
9/20/2019,28.190001,28.690001,27.860001,28.690001,28.690001,61290700
9/23/2019,28.809999,29.16,28.709999,29.16,29.16,58025700
9/24/2019,28.84,29.58,28.690001,29.49,29.49,57912300
9/25/2019,29.309999,29.389999,28.209999,28.43,28.43,87938400
9/26/2019,28.549999,28.780001,28.09,28.110001,28.110001,45715000
9/27/2019,27.5,27.84,27.309999,27.450001,27.450001,74409500
9/30/2019,26.99,27.35,26.540001,26.709999,26.709999,73206900
10/1/2019,26.620001,27.469999,26.51,26.92,26.92,68625600
10/2/2019,27.469999,27.5,27.02,27.41,27.41,65837200
10/3/2019,27.41,28.049999,27.24,27.25,27.25,63344000
10/4/2019,27.15,27.91,27.139999,27.870001,27.870001,54465000
10/7/2019,27.6,27.99,27.459999,27.58,27.58,37266600
10/8/2019,28.08,28.379999,27.790001,28.360001,28.360001,65536200
10/9/2019,28.35,28.360001,27.879999,28.049999,28.049999,39219400
10/10/2019,28.01,28.16,27.52,28.049999,28.049999,39255400
10/11/2019,27.67,27.700001,26.91,26.969999,26.969999,87316400
10/14/2019,27.040001,27.290001,26.940001,27.07,27.07,31850400
10/15/2019,26.879999,26.879999,26.18,26.190001,26.190001,61657100
10/16/2019,26.450001,26.74,26.190001,26.709999,26.709999,51265100
10/17/2019,26.5,27.35,26.469999,27.08,27.08,46186300
10/18/2019,26.950001,27.24,26.790001,27.120001,27.120001,31902100
10/21/2019,27.25,27.299999,26.5,26.58,26.58,42579000
10/22/2019,26.67,26.799999,26.23,26.540001,26.540001,30749800
10/23/2019,26.639999,27.02,26.639999,26.809999,26.809999,47031700
10/24/2019,26.969999,27.549999,26.940001,27.52,27.52,51996000
10/25/2019,28.01,28.18,27.370001,27.74,27.74,59960300
10/28/2019,27.43,27.440001,27,27.059999,27.059999,60885600
10/29/2019,26.889999,27.43,26.77,27.209999,27.209999,32762400
10/30/2019,27.299999,27.49,26.73,27.450001,27.450001,54901700
10/31/2019,27.700001,28.18,27.6,28.15,28.15,79602400
11/1/2019,27.93,28.16,27.65,28.01,28.01,55359000
11/4/2019,27.92,27.959999,27.49,27.52,27.52,56660000
11/5/2019,26.969999,27.139999,26.76,26.969999,26.969999,62148800
11/6/2019,27.129999,27.4,26.91,27.299999,27.299999,48932900
11/7/2019,27.02,27.09,26.299999,26.49,26.49,90744200
11/8/2019,26.23,26.58,26.139999,26.23,26.23,42339900
