Date,Open,High,Low,Close,Adj Close,Volume
1/15/2019,151.759995,153.350006,149.130005,149.869995,149.39711,15425300
1/16/2019,150.970001,152.300003,148.619995,148.839996,148.370377,11752600
1/17/2019,147.509995,153.330002,146.410004,151.720001,151.241302,12335900
1/18/2019,153.729996,157.979996,151.649994,156.929993,156.434845,16283400
1/22/2019,155.710007,156.179993,147.550003,148.770004,148.300598,16538800
1/23/2019,151,154.580002,148.029999,149.289993,148.818939,14775500
1/24/2019,152.699997,158.550003,152.509995,157.839996,157.341965,17724300
1/25/2019,155.440002,160.880005,151.300003,160.149994,159.644684,28864300
1/28/2019,136.550003,141.639999,131,138.009995,137.574539,62788200
1/29/2019,136.149994,138.100006,131.009995,131.600006,131.184784,28848300
1/30/2019,134.669998,137.970001,131.460007,137.389999,136.956497,24355700
1/31/2019,137.259995,145.190002,136.380005,143.75,143.296432,21071300
2/1/2019,144.5,146.789993,142.580002,144.729996,144.273346,15626200
2/4/2019,145.369995,150.679993,144.479996,149.179993,148.70929,13214800
2/5/2019,149.660004,151.429993,148.300003,149.949997,149.476868,13560600
2/6/2019,151.289993,155.600006,151.070007,153,152.517242,17561600
2/7/2019,151.130005,151.220001,145.690002,147.419998,146.954865,15928000
2/8/2019,144.710007,148.600006,144.130005,148.169998,147.702484,11540100
2/11/2019,146.389999,148.580002,144.5,146.449997,145.9879,12379500
2/12/2019,148,151.800003,147.419998,151.169998,150.693024,14776500
2/13/2019,152.360001,155.830002,151.809998,152.880005,152.397644,15134300
2/14/2019,152.839996,155.669998,151.100006,154.529999,154.042419,20681600
2/15/2019,162.949997,163.869995,156.419998,157.339996,156.843552,37918700
2/19/2019,156.910004,159.889999,156.139999,156.639999,156.145752,13797300
2/20/2019,157.820007,161.259995,157.369995,158.550003,158.049728,13524700
2/21/2019,159.059998,160.050003,155.179993,155.770004,155.278519,11213700
2/22/2019,157.860001,159.949997,157.309998,159.190002,158.687714,10043500
2/25/2019,162.559998,165.279999,158.339996,158.690002,158.189301,16400500
2/26/2019,158.5,160.759995,155.75,157.100006,156.604324,12211600
2/27/2019,156.520004,157.589996,153.110001,155.410004,154.919647,12506400
2/28/2019,155,155.899994,153.360001,154.259995,153.931747,8123600
3/1/2019,156.270004,158.149994,153.919998,156.449997,156.117081,8929700
3/4/2019,158,158.919998,154.5,156.779999,156.446396,10249800
3/5/2019,156.149994,158.059998,153.960007,156.520004,156.186951,9073100
3/6/2019,156.160004,156.5,151.940002,152.050003,151.726456,10088100
3/7/2019,151.100006,151.490005,147.399994,149.259995,148.942383,11252600
3/8/2019,145.660004,151.070007,144.800003,150.639999,150.319443,10560400
3/11/2019,151.589996,162.059998,149.690002,161.139999,160.797119,21493200
3/12/2019,162.259995,164.389999,159.190002,162.520004,162.174179,14489400
3/13/2019,164.029999,169.800003,163.729996,168.619995,168.261185,19222500
3/14/2019,168.990005,169.470001,165.25,165.559998,165.207718,12984600
3/15/2019,167.300003,171.529999,167.160004,169.809998,169.448654,16537100
3/18/2019,171.080002,173.25,167.860001,168.949997,168.590485,12174800
3/19/2019,172.759995,177.5,172.080002,175.710007,175.336105,21374300
3/20/2019,176.880005,179.029999,173,174.399994,174.028885,17978700
3/21/2019,175.330002,185,175.130005,183.940002,183.548599,20607800
3/22/2019,182.839996,184.800003,176.940002,177.5,177.122299,18691100
3/25/2019,175.860001,178.449997,171.110001,173.779999,173.410202,13130300
3/26/2019,179.490005,181.75,174.600006,176.869995,176.493622,17587700
3/27/2019,177.899994,179.770004,173.699997,176.5,176.12442,11859300
3/28/2019,177.550003,179.899994,175.110001,177.25,176.872833,12006600
3/29/2019,179.940002,180.539993,177.910004,179.559998,179.177917,11422400
4/1/2019,183.259995,183.5,180.369995,182.279999,181.89212,12095600
4/2/2019,183.25,184.789993,181.520004,183,182.610596,11023000
4/3/2019,185,191,184.800003,188.619995,188.218643,19587600
4/4/2019,188,189.970001,185.729996,188.259995,187.85939,11434400
4/5/2019,190,191.649994,188.529999,190.949997,190.543671,12043600
4/8/2019,189.720001,192.800003,188.75,191.789993,191.381897,10604800
4/9/2019,190.440002,190.889999,187.559998,189.259995,188.857269,10999300
4/10/2019,189.229996,193.139999,189.050003,192.100006,191.691238,11119300
4/11/2019,192.199997,193.470001,189.550003,191.539993,191.132416,9365000
4/12/2019,193.100006,193.259995,189.660004,190.009995,189.605682,11792700
4/15/2019,189.699997,189.899994,183.100006,184.699997,184.306976,11002300
4/16/2019,186.279999,188.970001,184.960007,188.210007,187.809509,9874100
4/17/2019,189.619995,190.460007,186.389999,187.289993,186.891464,8775100
4/18/2019,187.559998,188.929993,185.179993,186.300003,185.90358,9524700
4/22/2019,185.350006,189.100006,184.080002,188.470001,188.068954,6998400
4/23/2019,189,191.929993,188.610001,190.669998,190.264267,8671400
4/24/2019,191.089996,192.809998,188.639999,191.169998,190.763214,7955100
4/25/2019,189.550003,190.449997,183.699997,186.910004,186.512268,12482400
4/26/2019,180.710007,180.889999,173.300003,178.089996,177.711029,21724700
4/29/2019,178.410004,180.449997,175.5,179.330002,178.94841,9798000
4/30/2019,178.029999,182.029999,177.259995,181,180.614853,9073000
5/1/2019,183.110001,184.809998,180.460007,180.470001,180.085983,8857000
5/2/2019,180.860001,184.869995,179.119995,183.190002,182.800186,9867100
5/3/2019,183.529999,183.929993,180.529999,183.009995,182.620575,8420600
5/6/2019,175.5,180.339996,174,179.850006,179.4673,10554400
5/7/2019,177.899994,177.899994,171.169998,173.110001,172.741638,13880500
5/8/2019,172,177.149994,171.520004,173.919998,173.549911,10479200
5/9/2019,171.139999,171.529999,165.399994,170.190002,169.827866,16506200
5/10/2019,168.949997,171.589996,164,168.820007,168.46077,14237500
5/13/2019,163.5,164.429993,157.809998,158.449997,158.112839,16422800
5/14/2019,160.050003,163.460007,158.490005,162.039993,161.69519,13122000
5/15/2019,159.800003,161.050003,157.410004,159.580002,159.240433,12558000
5/16/2019,159.360001,161.910004,157.649994,160.190002,159.849136,19527200
5/17/2019,158.5,163.710007,154.940002,156.529999,156.196915,25551700
5/20/2019,152.550003,154.770004,150.75,151.75,151.427094,14301600
5/21/2019,154.199997,155.699997,152.639999,155.059998,154.730042,9046200
5/22/2019,153.5,154.550003,151.759995,152.199997,151.876129,8146700
5/23/2019,149.690002,149.690002,144.910004,147.320007,147.006516,14796100
5/24/2019,148.080002,149.5,144.880005,145.149994,144.841141,8939600
5/28/2019,145.860001,147.179993,143.25,143.330002,143.025024,10708900
5/29/2019,141.410004,142.820007,138.940002,140.339996,140.041367,13995000
5/30/2019,140.309998,141.75,137.570007,139.110001,138.972427,9857500
5/31/2019,137.139999,139.850006,135.389999,135.460007,135.32605,9743000
6/3/2019,135.910004,137.470001,132.600006,133.779999,133.647705,11966100
6/4/2019,136.360001,143.210007,135.470001,143,142.858582,16045900
6/5/2019,145.970001,146.190002,139.820007,141.279999,141.140289,12790400
6/6/2019,141.449997,144.770004,141.350006,143.779999,143.637817,10203500
6/7/2019,144.020004,146.880005,143.25,145.5,145.35611,8721400
6/10/2019,147.759995,151.190002,147.759995,148.429993,148.283203,10069500
6/11/2019,150.839996,152.360001,149.160004,150.75,150.600922,9596800
6/12/2019,149,149.25,145.589996,146.199997,146.05542,8972300
6/13/2019,147.089996,149,146.380005,148.259995,148.113373,7702000
6/14/2019,144.509995,145.490005,142.839996,144.639999,144.496964,9860700
6/17/2019,144.570007,146.520004,143.649994,145.029999,144.886581,6901000
6/18/2019,147.5,155.110001,147.059998,152.880005,152.728821,14548000
6/19/2019,154.300003,154.759995,152.070007,153.119995,152.968582,8291100
6/20/2019,156.770004,157.330002,153.520004,154.100006,153.947617,8754200
6/21/2019,153.5,155.479996,151.5,151.759995,151.609924,10860700
6/24/2019,152.619995,153.850006,150.720001,152.660004,152.509033,7073700
6/25/2019,152.860001,155.880005,151.369995,151.479996,151.3302,7796700
6/26/2019,156.610001,161.720001,156.089996,159.259995,159.102509,14601800
6/27/2019,162.710007,164,161.259995,163.229996,163.068573,11136000
6/28/2019,165,165.369995,162.350006,164.229996,164.067581,9941700
7/1/2019,172.570007,173.949997,164.660004,166.169998,166.005676,17743900
7/2/2019,165.5,166.350006,161.699997,162.229996,162.069565,10005700
7/3/2019,163.169998,163.399994,160.339996,162.75,162.58905,6165900
7/5/2019,160.399994,160.580002,157.679993,160.229996,160.071548,9913800
7/8/2019,157.830002,158.589996,156,157.210007,157.054535,8244700
7/9/2019,155.509995,158.440002,155,157.309998,157.154434,8571500
7/10/2019,159.059998,162.369995,158.5,160.059998,159.901718,11301900
7/11/2019,163,167.919998,161.5,166.279999,166.11557,17064000
7/12/2019,167.399994,170.470001,167.399994,167.610001,167.444244,12659800
7/15/2019,168.460007,169.110001,166.130005,167.270004,167.104584,7246000
7/16/2019,166.669998,168.169998,164.839996,167.080002,166.91478,8536100
7/17/2019,167.149994,169.990005,165.970001,169.710007,169.542175,8705100
7/18/2019,170.130005,172.710007,167.850006,170.179993,170.011703,11054800
7/19/2019,171.720001,171.979996,168.199997,168.440002,168.273438,8622400
7/22/2019,169.300003,171.839996,169,171.320007,171.150589,7898500
7/23/2019,172.899994,175.740005,172.270004,175.660004,175.486298,10704400
7/24/2019,177.399994,178.889999,174.339996,178.660004,178.483322,9155900
7/25/2019,176.990005,177.5,172.440002,173.380005,173.208542,9817500
7/26/2019,174.470001,176.949997,174.470001,175.070007,174.896881,6854000
7/29/2019,174.779999,175.470001,171.270004,174.820007,174.647125,6204000
7/30/2019,172.949997,175.940002,172.369995,175.449997,175.276489,4944300
7/31/2019,174.179993,174.220001,167.020004,168.720001,168.553146,8985400
8/1/2019,169.139999,172.779999,162.820007,164.919998,164.756912,10530300
8/2/2019,161.190002,163.979996,159.279999,161.190002,161.030609,10708700
8/5/2019,153.800003,153.850006,148.899994,150.789993,150.640884,14728900
8/6/2019,153.800003,155.630005,150.429993,152.350006,152.199341,9031800
8/7/2019,149.899994,154.369995,149.199997,153.889999,153.737823,9314000
8/8/2019,156.210007,158.309998,153.899994,158.259995,158.103485,7732500
8/9/2019,156.610001,156.75,152.149994,154.179993,154.027527,8545400
8/12/2019,152.080002,154.179993,150.570007,151.449997,151.300232,6980000
8/13/2019,151.389999,157.899994,149.820007,156.050003,155.895691,8798900
8/14/2019,152.5,152.949997,148.309998,150.070007,149.9216,10497000
8/15/2019,150.830002,151.630005,147.389999,148.770004,148.622879,11930000
8/16/2019,159.350006,161.539993,156.880005,159.559998,159.402206,25199000
8/19/2019,164.119995,171.419998,163.470001,170.779999,170.611115,20377800
8/20/2019,170.559998,170.580002,167.020004,167.869995,167.703995,11579700
8/21/2019,170.529999,173.449997,169.660004,171.229996,171.060669,10681100
8/22/2019,171.619995,173.330002,169.899994,171.479996,171.310425,7587200
8/23/2019,168.399994,170.589996,161.639999,162.440002,162.279358,14201400
8/26/2019,165.610001,166.580002,163.910004,165.449997,165.286377,7955200
8/27/2019,166.990005,167.100006,160.619995,161.800003,161.639999,7274200
8/28/2019,160.580002,163.339996,159,161.220001,161.220001,6390300
8/29/2019,164.899994,168.300003,164.759995,167,167,8949400
8/30/2019,168.860001,170.860001,166.779999,167.509995,167.509995,7265400
9/3/2019,164.580002,165.910004,163.25,164.169998,164.169998,7403500
9/4/2019,166.610001,169.059998,166.610001,168.759995,168.759995,5693200
9/5/2019,172.869995,179.990005,172.800003,179.740005,179.740005,17391900
9/6/2019,178.800003,181.089996,177.119995,178.649994,178.649994,9424400
9/9/2019,179.899994,183.979996,179.839996,180.5,180.5,10438100
9/10/2019,179.179993,184.25,178.789993,183.179993,183.179993,8820300
9/11/2019,183.770004,186.270004,182.600006,184.330002,184.330002,9037800
9/12/2019,186.199997,188.399994,183.949997,184.270004,184.270004,8196000
9/13/2019,181.589996,183.080002,180.179993,181.940002,181.940002,8114800
9/16/2019,178.919998,181.600006,178.5,180.210007,180.210007,5795800
9/17/2019,180.479996,181.240005,178.610001,181.070007,181.070007,5576200
9/18/2019,180.789993,181.419998,176.5,179.979996,179.979996,6453800
9/19/2019,180.220001,180.960007,176.509995,176.940002,176.940002,6136900
9/20/2019,176.899994,177.850006,172.279999,172.690002,172.690002,8756100
9/23/2019,172.699997,176.669998,172.550003,174.839996,174.839996,6242800
9/24/2019,176.100006,177.289993,171.100006,172.529999,172.529999,7931700
9/25/2019,172.509995,179.020004,170.710007,178.229996,178.229996,7710800
9/26/2019,177.839996,178.190002,175.289993,177.339996,177.339996,5864100
9/27/2019,175.660004,177.699997,169.320007,171.759995,171.759995,9051400
9/30/2019,172.800003,174.479996,171.539993,174.070007,174.070007,4654600
10/1/2019,175,181,173.809998,174,174,9150200
10/2/2019,173.119995,173.600006,170.130005,173.039993,173.039993,7334300
10/3/2019,173.220001,181.559998,172,181.309998,181.309998,11264700
10/4/2019,181.399994,183.149994,178.779999,181.970001,181.970001,6638100
10/7/2019,184.580002,188.339996,184.229996,184.330002,184.330002,12024600
10/8/2019,180.639999,180.639999,176.5,177.229996,177.229996,11110900
10/9/2019,180.320007,182.699997,179.160004,180.710007,180.710007,7310300
10/10/2019,180.619995,185.080002,180.410004,183.029999,183.029999,7728100
10/11/2019,186.410004,189.339996,185.649994,185.990005,185.990005,11160100
10/14/2019,185.639999,187.369995,184.389999,186.529999,186.529999,5001000
10/15/2019,190.160004,199.289993,189.600006,196.369995,196.369995,16603100
10/16/2019,195,199.220001,193.75,194.210007,194.210007,10723600
10/17/2019,196,197.809998,192.100006,194.289993,194.289993,6585900
10/18/2019,194.309998,195.619995,187.5,190.490005,190.490005,7686000
10/21/2019,192.960007,196.550003,192.199997,196.009995,196.009995,6546700
10/22/2019,198.300003,202.529999,195.300003,195.610001,195.610001,8218000
10/23/2019,192.309998,195.660004,191.029999,195.089996,195.089996,6997900
10/24/2019,196.75,198.210007,195.380005,196.860001,196.860001,5800500
10/25/2019,200.100006,205.380005,199.789993,204.539993,204.539993,10577300
10/28/2019,206.300003,208.899994,205.119995,206.789993,206.789993,8269800
10/29/2019,206.229996,206.490005,202.139999,202.919998,202.919998,5280900
10/30/2019,204,204.229996,200.259995,203,203,5149000
10/31/2019,202.160004,203,197.809998,201.020004,201.020004,5243300
11/1/2019,199.600006,203.889999,198.589996,202.589996,202.589996,7091000
11/4/2019,205.850006,211,204.919998,210.5,210.5,9417900
11/5/2019,210.490005,211.539993,207.679993,209.610001,209.610001,7521700
11/6/2019,208.639999,209.669998,204.110001,207.630005,207.630005,6725300
11/7/2019,211.110001,211.699997,206.539993,208.339996,208.339996,7008500
11/8/2019,207.660004,209.050003,206.149994,207.779999,207.779999,4727500
